fecha_recepcion,fecha_envio,producto,subproducto,asunto,subasunto,descripcion_queja,descripcion_solucion,compania,estado_abbr,estado,codigo_postal,etiquetas,consentimiento_cliente,medio_comunicacion,estatus_queja,respuesta_a_tiempo,se_abre_disputa
20/12/2013,20/12/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Ocwen,IN,Indiana,46321,Older American,N/A,Web,Closed with explanation,Yes,No
21/11/2013,21/11/2013,Debt collection,Credit card,False statements or representation,Attempted to collect wrong amount,,,Encore Capital Group,OR,Oregon,97229,,N/A,Web,Closed with non-monetary relief,Yes,Yes
10/12/2013,11/12/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,"Fay Servicing, LLC",CA,California,96160,,N/A,Phone,Closed with explanation,Yes,No
04/12/2013,05/12/2013,Mortgage,Home equity loan or line of credit,"Application, originator, mortgage broker",,,,TD Bank US Holding Company,MA,Massachusetts,1247,Older American,N/A,Phone,Closed with explanation,Yes,Yes
20/12/2013,20/12/2013,Bank account or service,Checking account,"Account opening, closing, or management",,,,U.S. Bancorp,CO,Colorado,80918,,N/A,Web,Closed with monetary relief,Yes,No
10/12/2013,10/12/2013,Credit reporting,,Credit reporting company''s investigation,Inadequate help over the phone,,,Equifax,NY,New York,10463,,N/A,Web,Closed with explanation,Yes,No
10/12/2013,26/12/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Taking/threatening an illegal action,Sued w/o proper notification of suit,,,"Scott Lowery Law Office, P.C.",CO,Colorado,81639,,N/A,Phone,Closed with explanation,Yes,No
20/12/2013,20/12/2013,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,,,Equifax,NC,North Carolina,27610,,N/A,Web,Closed with non-monetary relief,Yes,No
21/11/2013,21/11/2013,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,,,Wells Fargo & Company,IL,Illinois,60193,,N/A,Web,Closed with explanation,Yes,No
14/11/2013,14/11/2013,Credit reporting,,Incorrect information on credit report,Personal information,,,Equifax,AZ,Arizona,85050,,N/A,Web,Closed with explanation,Yes,Yes
14/11/2013,18/11/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Ocwen,CA,California,92626,,N/A,Web,Closed with explanation,Yes,No
04/12/2013,05/12/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,M&T Bank Corporation,OR,Oregon,97140,,N/A,Referral,Closed with explanation,Yes,No
04/12/2013,04/12/2013,Consumer Loan,Vehicle loan,Problems when you are unable to pay,,,,GM Financial,CA,California,91306,,N/A,Web,Closed with non-monetary relief,Yes,No
10/12/2013,10/12/2013,Student loan,Non-federal student loan,Repaying your loan,Repaying your loan,,,"Navient Solutions, Inc.",MA,Massachusetts,1571,,N/A,Web,Closed with monetary relief,Yes,No
21/11/2013,21/11/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,HSBC North America Holdings Inc.,VA,Virginia,20148,,N/A,Web,Closed with explanation,Yes,Yes
16/12/2013,16/12/2013,Mortgage,FHA mortgage,"Application, originator, mortgage broker",,,,Guaranteed Rate,IL,Illinois,60047,,N/A,Web,Closed with explanation,Yes,No
16/12/2013,20/12/2013,Debt collection,Payday loan,Disclosure verification of debt,Right to dispute notice not received,,,"Check into Cash, Inc.",AZ,Arizona,85712,,N/A,Web,Closed with monetary relief,Yes,No
14/11/2013,14/11/2013,Debt collection,Credit card,False statements or representation,Indicated shouldn''t respond to lawsuit,,,Encore Capital Group,TX,Texas,75023,,N/A,Web,Closed with explanation,Yes,Yes
04/12/2013,05/12/2013,Bank account or service,Checking account,Problems caused by my funds being low,,,,Wells Fargo & Company,NJ,New Jersey,7840,,N/A,Referral,Closed with explanation,Yes,No
20/12/2013,06/01/2014,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,CA,California,93420,,N/A,Referral,Closed with explanation,Yes,Yes
16/12/2013,19/12/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,MI,Michigan,48382,,N/A,Fax,Closed with explanation,Yes,No
21/11/2013,25/11/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Ocwen,CA,California,95660,,N/A,Referral,Closed with explanation,Yes,No
21/11/2013,07/01/2014,Debt collection,I do not know,Cont''d attempts collect debt not owed,Debt is not mine,,,Allied Interstate LLC,MD,Maryland,20904,,N/A,Web,Closed with non-monetary relief,Yes,No
04/12/2013,12/12/2013,Bank account or service,Other bank product/service,"Account opening, closing, or management",,,,BB&T Financial,PA,Pennsylvania,17202,,N/A,Referral,Closed with monetary relief,Yes,Yes
15/11/2013,19/11/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,FL,Florida,33409,,N/A,Referral,Closed with explanation,Yes,No
16/12/2013,19/12/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont''d attempts collect debt not owed,Debt was paid,,,"Glass Mountain Capital, LLC",SC,South Carolina,29640,,N/A,Phone,Closed with explanation,Yes,Yes
10/12/2013,03/01/2014,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Bank of America,MD,Maryland,21215,,N/A,Web,Closed with explanation,Yes,No
26/11/2013,26/11/2013,Debt collection,I do not know,Taking/threatening an illegal action,Threatened to sue on too old debt,,,"Portfolio Recovery Associates, Inc.",FL,Florida,33351,,N/A,Web,Closed with explanation,Yes,No
15/11/2013,26/11/2013,Mortgage,Conventional adjustable mortgage (ARM),"Application, originator, mortgage broker",,,,Bank of America,CA,California,94607,,N/A,Web,Closed with explanation,Yes,No
15/11/2013,18/11/2013,Credit card,,Closing/Cancelling account,,,,Wells Fargo & Company,CA,California,91702,,N/A,Phone,Closed with explanation,Yes,No
26/11/2013,05/12/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Improper contact or sharing of info,Talked to a third party about my debt,,,"The CMI Group, Inc.",AZ,Arizona,85060,,N/A,Web,Closed with non-monetary relief,Yes,No
04/12/2013,04/12/2013,Debt collection,I do not know,Communication tactics,Frequent or repeated calls,,,Encore Capital Group,GA,Georgia,30066,,N/A,Web,Closed with non-monetary relief,Yes,No
04/12/2013,17/12/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Equifax,MS,Mississippi,39740,,N/A,Referral,Closed with explanation,Yes,No
16/12/2013,16/12/2013,Consumer Loan,Vehicle loan,Managing the loan or lease,,,,Nissan Motor Acceptance Corporation,IN,Indiana,47327,Servicemember,N/A,Web,Closed with explanation,Yes,No
10/12/2013,18/12/2013,Credit reporting,,Incorrect information on credit report,Account status,,,"TransUnion Intermediate Holdings, Inc.",AL,Alabama,35208,,N/A,Fax,Closed with non-monetary relief,Yes,No
10/12/2013,19/12/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,"Citizens Financial Group, Inc.",IL,Illinois,60561,,N/A,Web,Closed with explanation,Yes,Yes
21/11/2013,21/11/2013,Debt collection,Payday loan,Communication tactics,Threatened to take legal action,,,ACE Cash Express Inc.,CA,California,91901,,N/A,Web,Closed with explanation,Yes,No
21/11/2013,21/11/2013,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,,,Wells Fargo & Company,PA,Pennsylvania,19132,,N/A,Web,Closed with explanation,Yes,No
04/12/2013,04/12/2013,Debt collection,Mortgage,Improper contact or sharing of info,Contacted me after I asked not to,,,Bank of America,FL,Florida,34656,,N/A,Web,Closed with non-monetary relief,Yes,No
15/11/2013,14/11/2013,Mortgage,FHA mortgage,Settlement process and costs,,,,Bank of America,NY,New York,12589,,N/A,Web,Closed with explanation,Yes,No
21/11/2013,27/11/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,"ClearSpring Loan Services, Inc.",NY,New York,11753,,N/A,Web,Closed with explanation,Yes,Yes
20/12/2013,30/12/2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,GA,Georgia,30326,,N/A,Web,Closed with explanation,Yes,No
16/12/2013,16/12/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,IL,Illinois,60477,,N/A,Web,Closed with non-monetary relief,Yes,Yes
16/12/2013,19/12/2013,Debt collection,I do not know,Cont''d attempts collect debt not owed,Debt resulted from identity theft,,,First Data Corporation,CA,California,95054,,N/A,Web,Closed,No,
21/11/2013,18/12/2013,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,,,Equifax,VT,Vermont,5201,,N/A,Postal mail,Closed with explanation,Yes,Yes
04/12/2013,10/12/2013,Bank account or service,Other bank product/service,Deposits and withdrawals,,,,Synchrony Financial,UT,Utah,84104,,N/A,Referral,Closed with explanation,Yes,Yes
10/12/2013,11/12/2013,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",,,,"United Shore Financial Services, LLC",PA,Pennsylvania,15136,,N/A,Referral,Closed with explanation,Yes,Yes
04/12/2013,05/12/2013,Debt collection,Credit card,Disclosure verification of debt,Not given enough info to verify debt,,,"JH Portfolio Debt Equities, LLC",NY,New York,11418,Older American,N/A,Referral,Closed with non-monetary relief,Yes,No
21/11/2013,18/12/2013,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,,,Experian,VT,Vermont,5201,,N/A,Postal mail,Closed with explanation,Yes,Yes
15/11/2013,14/11/2013,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,,,Equifax,FL,Florida,33950,Older American,N/A,Web,Closed with non-monetary relief,Yes,No
20/12/2013,30/12/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Improper contact or sharing of info,Talked to a third party about my debt,,,"C.Tech Collections, Inc.",NY,New York,11372,,N/A,Web,Closed with explanation,Yes,No
16/12/2013,19/12/2013,Credit card,,Other,,,,Citibank,TX,Texas,76035,,N/A,Postal mail,Closed with explanation,Yes,No
16/12/2013,19/12/2013,Credit reporting,,Incorrect information on credit report,Information is not mine,,,Experian,PA,Pennsylvania,18059,,N/A,Web,Closed with non-monetary relief,Yes,No
04/12/2013,06/12/2013,Credit card,,Closing/Cancelling account,,,,Citibank,NJ,New Jersey,8060,,N/A,Referral,Closed with explanation,Yes,Yes
26/11/2013,26/11/2013,Mortgage,Home equity loan or line of credit,"Application, originator, mortgage broker",,,,"Citizens Financial Group, Inc.",MD,Maryland,20850,,N/A,Web,Closed with explanation,Yes,No
04/12/2013,04/12/2013,Debt collection,Medical,Cont''d attempts collect debt not owed,Debt was paid,,,"GLA Collection Company, Inc.",KY,Kentucky,40243,,N/A,Web,Closed with explanation,Yes,No
15/11/2013,03/12/2013,Credit reporting,,Incorrect information on credit report,Information is not mine,,,"TransUnion Intermediate Holdings, Inc.",TX,Texas,76230,,N/A,Web,Closed with explanation,Yes,No
26/11/2013,26/11/2013,Consumer Loan,Vehicle lease,Managing the loan or lease,,,,Toyota Motor Credit Corporation,DC,District of Columbia,20016,,N/A,Web,Closed with monetary relief,Yes,No
10/12/2013,11/12/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Flagstar Bank,MD,Maryland,20616,,N/A,Postal mail,Closed with explanation,Yes,Yes
10/12/2013,11/12/2013,Consumer Loan,Vehicle loan,Shopping for a loan or lease,,,,Santander Consumer USA Holdings Inc,FL,Florida,34239,,N/A,Referral,Closed with explanation,Yes,No
10/12/2013,11/12/2013,Credit card,,Credit card protection / Debt protection,,,,Wells Fargo & Company,AR,Arkansas,85706,,N/A,Phone,Closed with non-monetary relief,Yes,No
15/11/2013,02/12/2013,Bank account or service,Checking account,Deposits and withdrawals,,,,JPMorgan Chase & Co.,CA,California,94605,,N/A,Web,Closed with explanation,Yes,No
04/12/2013,05/12/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Ocwen,CA,California,90278,,N/A,Phone,Closed with explanation,Yes,No
20/12/2013,02/01/2014,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Residential Credit Solutions,FL,Florida,33055,,N/A,Referral,Closed with explanation,Yes,No
21/11/2013,26/11/2013,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,,,Synchrony Financial,MI,Michigan,48240,,N/A,Postal mail,Closed with monetary relief,Yes,No
15/11/2013,18/11/2013,Bank account or service,Checking account,Deposits and withdrawals,,,,U.S. Bancorp,KY,Kentucky,42220,,N/A,Web,Closed with explanation,Yes,Yes
16/12/2013,19/12/2013,Credit reporting,,Credit monitoring or identity protection,Problem with fraud alerts,,,Equifax,WI,Wisconsin,53532,,N/A,Web,Closed with non-monetary relief,Yes,No
04/12/2013,04/12/2013,Credit reporting,,Incorrect information on credit report,Account terms,,,Equifax,TX,Texas,78245,,N/A,Web,Closed with explanation,Yes,No
21/11/2013,21/11/2013,Credit reporting,,Credit reporting company''s investigation,Problem with statement of dispute,,,Equifax,DE,Delaware,19941,,N/A,Web,Closed with non-monetary relief,Yes,No
21/11/2013,21/11/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,CA,California,95338,,N/A,Web,Closed with explanation,Yes,No
10/12/2013,12/12/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont''d attempts collect debt not owed,Debt is not mine,,,"CL Holdings, LLC",NJ,New Jersey,7462,,N/A,Referral,Closed with explanation,Yes,No
26/11/2013,26/11/2013,Consumer Loan,Vehicle loan,Problems when you are unable to pay,,,,Santander Consumer USA Holdings Inc,AZ,Arizona,85382,,N/A,Web,Closed with explanation,Yes,No
15/11/2013,15/11/2013,Bank account or service,Checking account,Problems caused by my funds being low,,,,BB&T Financial,FL,Florida,34677,,N/A,Web,Closed with explanation,Yes,No
15/11/2013,14/11/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,,,Capital One,CA,California,95492,Older American,N/A,Web,Closed with explanation,Yes,No
04/12/2013,04/12/2013,Bank account or service,Savings account,Deposits and withdrawals,,,,Bank of America,MA,Massachusetts,2351,,N/A,Web,Closed with explanation,Yes,No
15/11/2013,14/11/2013,Debt collection,Medical,False statements or representation,Attempted to collect wrong amount,,,"American Collections Enterprise, Inc.",NY,New York,10901,,N/A,Web,Closed with explanation,Yes,No
26/11/2013,11/12/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Experian,OH,Ohio,44203,,N/A,Postal mail,Closed with non-monetary relief,Yes,No
15/11/2013,18/11/2013,Credit reporting,,Incorrect information on credit report,Information is not mine,,,Experian,WA,Washington,98102,,N/A,Web,Closed with non-monetary relief,Yes,No
10/12/2013,10/12/2013,Credit reporting,,Incorrect information on credit report,Information is not mine,,,Experian,MI,Michigan,48234,,N/A,Web,Closed with non-monetary relief,Yes,No
04/12/2013,14/01/2014,Debt collection,I do not know,Cont''d attempts collect debt not owed,Debt is not mine,,,"First National Collection Bureau, Inc.",PA,Pennsylvania,17847,,N/A,Referral,Closed with explanation,Yes,No
15/11/2013,18/11/2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,OH,Ohio,44280,,N/A,Web,Closed with explanation,Yes,No
27/11/2013,29/11/2013,Mortgage,Other mortgage,"Application, originator, mortgage broker",,,,Wells Fargo & Company,CA,California,95843,,N/A,Referral,Closed with explanation,Yes,No
16/12/2013,19/12/2013,Bank account or service,Checking account,"Account opening, closing, or management",,,,JPMorgan Chase & Co.,CA,California,91729,,N/A,Postal mail,Closed with explanation,Yes,Yes
04/12/2013,18/12/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Experian,FL,Florida,33809,,N/A,Referral,Closed with non-monetary relief,Yes,No
21/11/2013,22/11/2013,Debt collection,Payday loan,False statements or representation,Impersonated an attorney or official,,,"Check into Cash, Inc.",,,,,N/A,Phone,Closed with monetary relief,Yes,No
16/12/2013,19/12/2013,Credit reporting,,Incorrect information on credit report,Information is not mine,,,"TransUnion Intermediate Holdings, Inc.",TX,Texas,77407,,N/A,Web,Closed with explanation,Yes,No
15/11/2013,14/11/2013,Debt collection,Medical,False statements or representation,Attempted to collect wrong amount,,,"CCS Financial Services, Inc.",FL,Florida,34285,,N/A,Web,Closed with non-monetary relief,Yes,No
27/11/2013,29/11/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Nationstar Mortgage,CO,Colorado,80234,,N/A,Referral,Closed with explanation,Yes,No
27/11/2013,29/11/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,HI,Hawaii,96816,,N/A,Referral,Closed with explanation,Yes,No
20/12/2013,02/01/2014,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Citibank,IA,Iowa,50265,,N/A,Referral,Closed with explanation,Yes,No
